market,product,mushy,servings_sold,city_population,price_per_serving,price_instrument
C13Q1,F1B17,1,639249.8705543701,261721,0.12751563,0.093025135
C13Q1,F1B30,0,124382.43048810601,261721,0.10344181,0.073642132
C13Q1,F1B45,0,422140.56286751997,261721,0.12684705,0.079545609
C13Q1,F2B05,0,272612.63718945,261721,0.12327445,0.085964151
C13Q1,F2B08,0,1243746.1733109301,261721,0.10087704,0.05952289
C13Q1,F2B15,1,25682.139182367002,261721,0.10931219,0.084265599
C13Q1,F2B16,1,391083.36973785004,261721,0.13535564,0.093304366
C13Q1,F2B19,0,48927.035052522006,261721,0.1410051,0.10048379
C13Q1,F2B26,0,207229.227920262,261721,0.14430042,0.10381599
C13Q1,F2B28,1,749033.77166478,261721,0.17695425,0.13594446
C13Q1,F2B40,0,148506.54324886802,261721,0.1181154,0.088307761
C13Q1,F2B48,0,371977.73935506004,261721,0.12441771,0.098871003
C13Q1,F3B06,1,124188.229842012,261721,0.14513553,0.10881518
C13Q1,F3B14,0,103404.525540732,261721,0.13681515,0.10251842
C13Q1,F4B02,0,38417.229434718,261721,0.19979486,0.16563543
C13Q1,F4B10,0,514008.85019282997,261721,0.095141306,0.065338282
C13Q1,F4B12,0,227322.80692138796,261721,0.12341248,0.089276713
C13Q1,F6B18,0,587726.1161623801,261721,0.12759023,0.10648375
C13Q2,F1B04,1,567882.86439924,261721,0.054075926,0.015490723
C13Q2,F1B06,1,1139000.52184218,261721,0.11796871,0.083627923
C13Q2,F1B07,1,410090.02247286,261721,0.098190286,0.064575356
C13Q2,F1B09,0,119639.42490417299,261721,0.11747143,0.082625404
C13Q2,F1B11,0,364427.33714001003,261721,0.17171944,0.13962215
C13Q2,F1B13,0,332284.24002645,261721,0.14247388,0.10207957
C13Q2,F1B17,1,685643.08724568,261721,0.11973556,0.080280953
C13Q2,F1B30,0,716438.32644366,261721,0.10035424,0.059452693
C13Q2,F1B45,0,83611.98274478399,261721,0.14930369,0.10573926
C13Q2,F2B05,0,839971.68794487,261721,0.098328354,0.0568435
C13Q2,F2B08,0,784823.91950682,261721,0.11114832,0.063353609
C13Q2,F2B15,1,39986.932015296006,261721,0.10339938,0.064093403
C13Q2,F2B16,1,694103.15575764,261721,0.11428112,0.076934363
C13Q2,F2B19,0,317928.40610238,261721,0.13292748,0.10386878
C13Q2,F2B26,0,294100.79758596,261721,0.1512431,0.1237766
C13Q2,F2B28,1,608216.6327478299,261721,0.1473118,0.1182245
C13Q2,F2B40,0,298194.56680329,261721,0.13126766,0.10371982
C13Q2,F2B48,0,146158.549414866,261721,0.13761133,0.1083238
C13Q2,F3B06,1,18305.120508275697,261721,0.15633493,0.11838757
C13Q2,F3B14,0,240889.45309991998,261721,0.1324871,0.099485618
C13Q2,F4B02,0,245754.00898272,261721,0.14948527,0.11510112
C13Q2,F4B10,0,19467.5213529297,261721,0.11342284,0.081687191
C13Q2,F4B12,0,1205163.5697045,261721,0.10472068,0.078520178
C13Q2,F6B18,0,863340.28231986,261721,0.10121854,0.071674642
C14Q1,F1B04,1,335692.27593,288091,0.07761555,0.046877243
C14Q1,F1B06,1,90071.270293698,288091,0.12870646,0.096083581
C14Q1,F1B07,1,90882.08887292101,288091,0.13521782,0.11621184
C14Q1,F1B09,0,395143.43763204,288091,0.073227396,0.044494809
C14Q1,F1B11,0,1596905.26920441,288091,0.12072004,0.084164019
C14Q1,F1B13,0,438085.00584890996,288091,0.11807591,0.083465161
C14Q1,F1B17,1,551860.65195705,288091,0.13581946,0.11023964
C14Q1,F1B30,0,136579.170296403,288091,0.12696283,0.097979793
C14Q1,F1B45,0,414824.56731801,288091,0.13995566,0.101028
C14Q1,F2B05,0,641982.32146647,288091,0.092266615,0.066228882
C14Q1,F2B08,0,598706.92780335,288091,0.10865489,0.080379322
C14Q1,F2B15,1,39684.31341993,288091,0.1007883,0.072563867
C14Q1,F2B16,1,477708.85472976003,288091,0.13699681,0.10670454
C14Q1,F2B19,0,238907.10566850298,288091,0.13060282,0.094351777
C14Q1,F2B26,0,706008.4863658199,288091,0.12463409,0.089448365
C14Q1,F2B28,1,934663.90462506,288091,0.17434567,0.14035239
C14Q1,F2B40,0,66199.375036485,288091,0.14986975,0.1140201
C14Q1,F2B48,0,599863.0398672599,288091,0.099261261,0.057134778
C14Q1,F3B06,1,2439210.31637409,288091,0.11953034,0.078320105
C14Q1,F3B14,0,1933973.2689676199,288091,0.11428463,0.072727989
C14Q1,F4B02,0,329053.28509593,288091,0.15289816,0.12605143
C14Q1,F4B10,0,354203.34418584,288091,0.10298856,0.064892162
C14Q1,F4B12,0,256688.95135905003,288091,0.12067235,0.081281961
C14Q1,F6B18,0,90683.84711781901,288091,0.14567041,0.12301863
C14Q2,F1B04,1,111483.77560947,288091,0.0919087,0.052080582
C14Q2,F1B06,1,565876.08320517,288091,0.082741437,0.037585169
C14Q2,F1B07,1,512061.37294266006,288091,0.090998494,0.054031064
C14Q2,F1B09,0,545136.6166597799,288091,0.11258522,0.079131842
C14Q2,F1B11,0,634937.8137408,288091,0.19400082,0.15880743
C14Q2,F1B13,0,338522.13044298,288091,0.14715466,0.11492779
C14Q2,F1B17,1,590134.9385484,288091,0.099569969,0.070462431
C14Q2,F1B30,0,107694.088023699,288091,0.12404967,0.081110775
C14Q2,F1B45,0,153816.871434696,288091,0.10173377,0.062260575
C14Q2,F2B05,0,2259914.3934178497,288091,0.11213933,0.082852761
C14Q2,F2B08,0,137484.442678977,288091,0.11401946,0.068835847
C14Q2,F2B15,1,52373.57479156799,288091,0.11113316,0.084330534
C14Q2,F2B16,1,307894.97456928,288091,0.13410482,0.10456854
C14Q2,F2B19,0,1692144.48928689,288091,0.11974486,0.082368957
C14Q2,F2B26,0,133172.128345833,288091,0.15292334,0.12304995
C14Q2,F2B28,1,1515089.7990742503,288091,0.1693577,0.13269097
C14Q2,F2B40,0,36915.514608762,288091,0.15032245,0.11105956
C14Q2,F2B48,0,103024.77362808298,288091,0.12718497,0.087468078
C14Q2,F3B06,1,462433.36530402,288091,0.12524802,0.08618553
C14Q2,F3B14,0,72817.776294876,288091,0.17506492,0.15208804
C14Q2,F4B02,0,373585.91076396,288091,0.15840871,0.11850795
C14Q2,F4B10,0,638535.53160063,288091,0.096548171,0.059230093
C14Q2,F4B12,0,321033.69592893,288091,0.1065659,0.067821725
C14Q2,F6B18,0,1950479.6732854198,288091,0.13082563,0.08597206
C15Q1,F1B04,1,96111.987570144,173072,0.096144374,0.077043984
C15Q1,F1B06,1,1169093.85905952,173072,0.05941725,0.015253366
C15Q1,F1B07,1,233725.48738847996,173072,0.099613402,0.069308312
C15Q1,F1B09,0,196475.67504575997,173072,0.11515098,0.083316663
C15Q1,F1B11,0,1614563.5233312,173072,0.16310002,0.12811598
C15Q1,F1B13,0,197036.3192904,173072,0.10079627,0.055530239
C15Q1,F1B17,1,62864.06266195199,173072,0.14864772,0.12396257
C15Q1,F1B30,0,62231.842934064,173072,0.10216234,0.063895876
C15Q1,F1B45,0,273812.49325728,173072,0.103208,0.066558773
C15Q1,F2B05,0,60879.68764646399,173072,0.1017186,0.079868219
C15Q1,F2B08,0,417639.61917360005,173072,0.11027946,0.077278
C15Q1,F2B15,1,15324.7136154048,173072,0.13452799,0.11595402
C15Q1,F2B16,1,776510.93944944,173072,0.10165475,0.056435263
C15Q1,F2B19,0,457672.07620943995,173072,0.11222433,0.073403343
C15Q1,F2B26,0,46706.592419136,173072,0.16247565,0.11095155
C15Q1,F2B28,1,346950.42206112,173072,0.14714705,0.1052993
C15Q1,F2B40,0,10951.5059508672,173072,0.14046524,0.10827533
C15Q1,F2B48,0,13385.2460590512,173072,0.12409022,0.097869767
C15Q1,F3B06,1,214774.48760832002,173072,0.081089507,0.030590899
C15Q1,F3B14,0,212616.3039984,173072,0.14276002,0.1038395
C15Q1,F4B02,0,96603.05167862399,173072,0.14563368,0.10754013
C15Q1,F4B10,0,20762.952507936,173072,0.10250988,0.068166428
C15Q1,F4B12,0,256421.69601984,173072,0.11167354,0.08025595
C15Q1,F6B18,0,93269.448196128,173072,0.13096103,0.10032641
C15Q2,F1B04,1,87660.76117896,173072,0.086709332,0.073140159
C15Q2,F1B06,1,1922877.6705648,173072,0.13177306,0.091038627
C15Q2,F1B07,1,424967.38727184,173072,0.10216263,0.059265558
C15Q2,F1B09,0,351007.16051232,173072,0.085681436,0.052793137
C15Q2,F1B11,0,172200.8680488,173072,0.16918663,0.14516391
C15Q2,F1B13,0,31163.913380735998,173072,0.13065442,0.087936787
C15Q2,F1B17,1,44374.146939216,173072,0.16551983,0.13555424
C15Q2,F1B30,0,140840.547716448,173072,0.12090228,0.095555641
C15Q2,F1B45,0,141535.0235196,173072,0.13571029,0.093854412
C15Q2,F2B05,0,17530.491783024,173072,0.16428604,0.12508501
C15Q2,F2B08,0,98249.52455582401,173072,0.088343958,0.050464736
C15Q2,F2B15,1,19696.9651956,173072,0.12770822,0.10162873
C15Q2,F2B16,1,286846.96960368,173072,0.13865442,0.10034663
C15Q2,F2B19,0,1381799.2605235202,173072,0.11353003,0.07581283
C15Q2,F2B26,0,48648.1508064,173072,0.16462407,0.13167094
C15Q2,F2B28,1,109841.494242384,173072,0.20802142,0.16867848
C15Q2,F2B40,0,135269.471667888,173072,0.12353001,0.095879868
C15Q2,F2B48,0,39090.78872568,173072,0.13054759,0.1014516
C15Q2,F3B06,1,78021.230050944,173072,0.11752619,0.085311096
C15Q2,F3B14,0,81564.559933104,173072,0.13485648,0.10310282
C15Q2,F4B02,0,134408.149956864,173072,0.18634138,0.14583298
C15Q2,F4B10,0,169186.95935711998,173072,0.091937089,0.050852645
C15Q2,F4B12,0,463479.82908336003,173072,0.11388776,0.082154102
C15Q2,F6B18,0,145949.376144528,173072,0.13709574,0.099803264
C16Q1,F1B04,1,746044.87542903,731327,0.085779198,0.054101875
C16Q1,F1B06,1,1554022.60933599,731327,0.12073579,0.086822597
C16Q1,F1B07,1,1063866.03813972,731327,0.1202434,0.089004077
C16Q1,F1B09,0,3536765.01243423,731327,0.069236911,0.028644831
C16Q1,F1B11,0,1160961.87398427,731327,0.18413297,0.15550527
C16Q1,F1B13,0,273030.78389991296,731327,0.12371378,0.084559654
C16Q1,F1B17,1,3592714.95054459,731327,0.070536781,0.034307194
C16Q1,F1B30,0,749398.24374867,731327,0.11488451,0.083484222
C16Q1,F1B45,0,346272.341923863,731327,0.10675282,0.07076776
C16Q1,F2B05,0,2417611.90366368,731327,0.099486321,0.066235575
C16Q1,F2B08,0,541926.468692019,731327,0.11588279,0.083458148
C16Q1,F2B15,1,153597.41976162602,731327,0.10090647,0.078124118
C16Q1,F2B16,1,1677339.5897039399,731327,0.1124026,0.086203676
C16Q1,F2B19,0,958287.06505962,731327,0.10815621,0.070127745
C16Q1,F2B26,0,1480810.6700555398,731327,0.12050475,0.086621873
C16Q1,F2B28,1,5322254.48215407,731327,0.12574677,0.085807997
C16Q1,F2B40,0,1389647.7976311902,731327,0.10802952,0.078048037
C16Q1,F2B48,0,869160.25088289,731327,0.095638331,0.063032282
C16Q1,F3B06,1,399765.60930113104,731327,0.10654536,0.072662938
C16Q1,F3B14,0,2622860.97631506,731327,0.12233893,0.094391633
C16Q1,F4B02,0,500414.77947560395,731327,0.17244749,0.14040466
C16Q1,F4B10,0,1262745.76455,731327,0.079665172,0.042347946
C16Q1,F4B12,0,1690279.1630865,731327,0.097906507,0.066727965
C16Q1,F6B18,0,3978908.34984783,731327,0.12872614,0.085293245
C16Q2,F1B04,1,843792.85018602,731327,0.097636058,0.072357491
C16Q2,F1B06,1,8728122.4195644,731327,0.10490637,0.057657575
C16Q2,F1B07,1,2149565.3026824603,731327,0.11069599,0.075709578
C16Q2,F1B09,0,1554304.3823158199,731327,0.079321171,0.055124944
C16Q2,F1B11,0,642533.2577355149,731327,0.15245051,0.11821804
C16Q2,F1B13,0,2639297.20691637,731327,0.11133586,0.086380392
C16Q2,F1B17,1,1006142.92458516,731327,0.14066503,0.1080596
C16Q2,F1B30,0,230506.008598881,731327,0.11910751,0.098251444
C16Q2,F1B45,0,323178.607616913,731327,0.14520712,0.11652542
C16Q2,F2B05,0,4586287.74620778,731327,0.13476742,0.098871818
C16Q2,F2B08,0,1928941.9959328198,731327,0.096657183,0.054711369
C16Q2,F2B15,1,1225175.3757117,731327,0.06395302,0.031347495
C16Q2,F2B16,1,4382592.86775699,731327,0.13022015,0.095611033
C16Q2,F2B19,0,1332273.1979584799,731327,0.094695164,0.055877002
C16Q2,F2B26,0,130408.53030472499,731327,0.14932232,0.11176802
C16Q2,F2B28,1,1068428.50938846,731327,0.15532979,0.1108487
C16Q2,F2B40,0,282215.68131618004,731327,0.14152248,0.10379639
C16Q2,F2B48,0,233352.040752081,731327,0.11339861,0.078906071
C16Q2,F3B06,1,1169863.29369747,731327,0.13670399,0.098749357
C16Q2,F3B14,0,853693.01393004,731327,0.15503327,0.11117513
C16Q2,F4B02,0,1159482.3190173001,731327,0.12813261,0.092610849
C16Q2,F4B10,0,486972.16135343997,731327,0.10347302,0.073023823
C16Q2,F4B12,0,1397385.2007248402,731327,0.077474202,0.043317148
C16Q2,F6B18,0,1453067.5828522502,731327,0.1099217,0.074437768
C18Q1,F1B04,1,434270.15222355,635230,0.08126601,0.049880199
C18Q1,F1B06,1,1470783.2043897,635230,0.11504885,0.085671724
C18Q1,F1B07,1,2319592.3566579004,635230,0.089023611,0.056221737
C18Q1,F1B09,0,328323.37765563,635230,0.10922361,0.07617876
C18Q1,F1B11,0,12177767.298798002,635230,0.15289617,0.10878314
C18Q1,F1B13,0,586953.1679346,635230,0.1207162,0.08260325
C18Q1,F1B17,1,196685.41686795003,635230,0.13071559,0.10321005
C18Q1,F1B30,0,1172283.488379,635230,0.12730691,0.095364908
C18Q1,F1B45,0,280673.85173121,635230,0.14326212,0.1090838
C18Q1,F2B05,0,521209.83581099997,635230,0.12063297,0.098163332
C18Q1,F2B08,0,1126867.2558111,635230,0.11943184,0.085413084
C18Q1,F2B15,1,577292.4630486,635230,0.10441518,0.078943007
C18Q1,F2B16,1,949646.2612212,635230,0.11684787,0.080715706
C18Q1,F2B19,0,723349.7090685001,635230,0.11813949,0.074900645
C18Q1,F2B26,0,420671.03213646,635230,0.14059677,0.1058159
C18Q1,F2B28,1,514152.66173472,635230,0.16105927,0.13067696
C18Q1,F2B40,0,1746064.8128871,635230,0.091017158,0.070827611
C18Q1,F2B48,0,1717272.905148,635230,0.07617887,0.052460314
C18Q1,F3B06,1,1127398.8861504,635230,0.11439566,0.070463104
C18Q1,F3B14,0,293772.26511062996,635230,0.15973494,0.12949843
C18Q1,F4B02,0,300963.35583459004,635230,0.15279,0.1122564
C18Q1,F4B10,0,792321.1847675999,635230,0.084410661,0.062884202
C18Q1,F4B12,0,515535.1292997,635230,0.11371816,0.077360929
C18Q1,F6B18,0,2050662.1270770002,635230,0.15354106,0.11463199
C18Q2,F1B04,1,705526.0001244,635230,0.074778332,0.045597158
C18Q2,F1B06,1,3074849.1477378,635230,0.116116,0.086663053
C18Q2,F1B07,1,3002342.9791698,635230,0.10462278,0.078706128
C18Q2,F1B09,0,307704.23301312,635230,0.09848837,0.07194857
C18Q2,F1B11,0,5438580.600696299,635230,0.14701552,0.12043499
C18Q2,F1B13,0,709830.2677859999,635230,0.095688311,0.051671677
C18Q2,F1B17,1,2896067.2215258004,635230,0.10333946,0.071794711
C18Q2,F1B30,0,355428.7554618,635230,0.11429182,0.083756494
C18Q2,F1B45,0,566598.42062838,635230,0.11870155,0.081519478
C18Q2,F2B05,0,7107229.882665,635230,0.098284167,0.059329387
C18Q2,F2B08,0,137377.64179952999,635230,0.11943296,0.088366713
C18Q2,F2B15,1,124613.98001981998,635230,0.10826213,0.081082214
C18Q2,F2B16,1,469372.018707,635230,0.11855333,0.085495296
C18Q2,F2B19,0,137590.7798862,635230,0.13168068,0.092598366
C18Q2,F2B26,0,1075312.833867,635230,0.13265243,0.10685807
C18Q2,F2B28,1,534877.3091870099,635230,0.17879702,0.14810334
C18Q2,F2B40,0,272531.42912511,635230,0.11048928,0.067262041
C18Q2,F2B48,0,229139.40522969,635230,0.12585245,0.10275845
C18Q2,F3B06,1,361489.74152472004,635230,0.12469822,0.089793101
C18Q2,F3B14,0,1392624.6830541,635230,0.1124994,0.06882998
C18Q2,F4B02,0,1003537.1353329,635230,0.15677979,0.11301857
C18Q2,F4B10,0,155135.68447761,635230,0.10087353,0.068270084
C18Q2,F4B12,0,405249.29298216,635230,0.11427413,0.070527631
C18Q2,F6B18,0,676591.7373423,635230,0.14266834,0.1113411
C20Q1,F1B04,1,33028.473886785,181519,0.10362674,0.078984691
C20Q1,F1B06,1,1481524.98164073,181519,0.1267415,0.086639635
C20Q1,F1B07,1,1341231.93252828,181519,0.08768585,0.037744155
C20Q1,F1B09,0,47625.918928029,181519,0.090236724,0.069732829
C20Q1,F1B11,0,242076.63362805,181519,0.14362503,0.10490205
C20Q1,F1B13,0,154322.76734245798,181519,0.11887563,0.079339765
C20Q1,F1B17,1,95798.27139948,181519,0.12986874,0.094889351
C20Q1,F1B30,0,264634.42814289,181519,0.088049972,0.051349857
C20Q1,F1B45,0,410202.87863841,181519,0.10427012,0.072605729
C20Q1,F2B05,0,109137.779968698,181519,0.13023822,0.096370582
C20Q1,F2B08,0,234364.08917376,181519,0.096810416,0.064856155
C20Q1,F2B15,1,19992.646786086,181519,0.11717756,0.082448795
C20Q1,F2B16,1,210318.88622355,181519,0.12948709,0.087696018
C20Q1,F2B19,0,121656.76747614,181519,0.14472968,0.11409575
C20Q1,F2B26,0,843559.40061549,181519,0.11010033,0.072368157
C20Q1,F2B28,1,140288.543447832,181519,0.21560512,0.17617801
C20Q1,F2B40,0,19792.548227321997,181519,0.12189481,0.080259074
C20Q1,F2B48,0,104712.913451016,181519,0.13047747,0.097077001
C20Q1,F3B06,1,198918.44384373003,181519,0.14272545,0.10827748
C20Q1,F3B14,0,599644.62572508,181519,0.13310305,0.097324234
C20Q1,F4B02,0,1463301.46331928,181519,0.11231069,0.070395658
C20Q1,F4B10,0,112533.574252086,181519,0.10327599,0.066837713
C20Q1,F4B12,0,69060.384926559,181519,0.1217441,0.089470757
C20Q1,F6B18,0,103594.765305447,181519,0.15006491,0.11398139
C20Q2,F1B04,1,82299.948771339,181519,0.05822072,0.014842558
C20Q2,F1B06,1,177439.96674846,181519,0.13205513,0.1000748
C20Q2,F1B07,1,712554.48995328,181519,0.078194456,0.042163036
C20Q2,F1B09,0,317790.48840669,181519,0.071307897,0.032421816
C20Q2,F1B11,0,3455770.5933426004,181519,0.1626902,0.11406227
C20Q2,F1B13,0,21013.271307639003,181519,0.16270665,0.12112107
C20Q2,F1B17,1,586931.80642083,181519,0.096925676,0.062964679
C20Q2,F1B30,0,105872.48985947401,181519,0.123392,0.087639093
C20Q2,F1B45,0,82845.90201548701,181519,0.10656951,0.064828476
C20Q2,F2B05,0,55158.225361902,181519,0.14005409,0.11312527
C20Q2,F2B08,0,121746.96571939198,181519,0.13262187,0.093430115
C20Q2,F2B15,1,39323.534291847005,181519,0.093816544,0.067013139
C20Q2,F2B16,1,207282.93738398998,181519,0.11969615,0.099032211
C20Q2,F2B19,0,16796.836704492,181519,0.15587637,0.11618101
C20Q2,F2B26,0,555893.25000066,181519,0.13567959,0.093146195
C20Q2,F2B28,1,81886.415997438,181519,0.1961216,0.15035333
C20Q2,F2B40,0,110181.51930123,181519,0.10489132,0.069511123
C20Q2,F2B48,0,63409.673769975,181519,0.12285401,0.090629021
C20Q2,F3B06,1,294029.77292441996,181519,0.12389469,0.080676591
C20Q2,F3B14,0,148139.51538063597,181519,0.16580308,0.14093243
C20Q2,F4B02,0,193001.72857289997,181519,0.14744577,0.10466517
C20Q2,F4B10,0,54829.003080969,181519,0.071423134,0.039106965
C20Q2,F4B12,0,492504.07063338003,181519,0.091408833,0.056717959
C20Q2,F6B18,0,660102.0844626001,181519,0.1216321,0.089793439
C23Q1,F1B04,1,274932.37119506404,2783726,0.094182677,0.072090345
C23Q1,F1B06,1,8936740.637761861,2783726,0.11896282,0.077897561
C23Q1,F1B07,1,11415856.9748157,2783726,0.093158252,0.054822622
C23Q1,F1B09,0,1583273.689481682,2783726,0.1080883,0.083518027
C23Q1,F1B11,0,12168913.5944343,2783726,0.136386,0.09609289
C23Q1,F1B13,0,2232210.427363818,2783726,0.11216881,0.074423666
C23Q1,F1B17,1,10388250.70178742,2783726,0.09793363,0.052849685
C23Q1,F1B30,0,3605180.4933487196,2783726,0.10835536,0.067279222
C23Q1,F1B45,0,1078997.6603417222,2783726,0.13986496,0.10631295
C23Q1,F2B05,0,3459525.7605915605,2783726,0.12409111,0.097377232
C23Q1,F2B08,0,4670778.19586994,2783726,0.11145111,0.073919346
C23Q1,F2B15,1,914528.800852524,2783726,0.10643542,0.074661745
C23Q1,F2B16,1,8394217.38254682,2783726,0.10156419,0.057436761
C23Q1,F2B19,0,21434869.69465248,2783726,0.092593805,0.04984863
C23Q1,F2B26,0,3935676.94299846,2783726,0.14042234,0.10787702
C23Q1,F2B28,1,10598191.29957654,2783726,0.18784601,0.14972842
C23Q1,F2B40,0,798850.120455684,2783726,0.12821419,0.092331568
C23Q1,F2B48,0,866743.694383644,2783726,0.11301356,0.084405087
C23Q1,F3B06,1,9315371.1896091,2783726,0.10784396,0.067730692
C23Q1,F3B14,0,15136212.071457181,2783726,0.10691161,0.069790281
C23Q1,F4B02,0,2059783.212585384,2783726,0.14478275,0.099630326
C23Q1,F4B10,0,1604699.1460625401,2783726,0.10104931,0.073219217
C23Q1,F4B12,0,1119863.28136221,2783726,0.087707262,0.047881992
C23Q1,F6B18,0,7912170.602519041,2783726,0.14277135,0.11228523
C23Q2,F1B04,1,391831.28396537394,2783726,0.10138789,0.07626907
C23Q2,F1B06,1,2905945.3786809603,2783726,0.094503603,0.063039878
C23Q2,F1B07,1,6076739.682406799,2783726,0.1011048,0.064345385
C23Q2,F1B09,0,1367477.479511946,2783726,0.12283438,0.10022085
C23Q2,F1B11,0,1610204.610051972,2783726,0.19030456,0.15752941
C23Q2,F1B13,0,967463.5860745021,2783726,0.14716353,0.11341854
C23Q2,F1B17,1,6229673.9700029995,2783726,0.10716598,0.08213939
C23Q2,F1B30,0,994740.9218594101,2783726,0.10268686,0.071070368
C23Q2,F1B45,0,2528896.45643514,2783726,0.13065219,0.094100718
C23Q2,F2B05,0,9136721.20310928,2783726,0.10352947,0.070923342
C23Q2,F2B08,0,2210997.825607824,2783726,0.13391202,0.096486228
C23Q2,F2B15,1,9277424.856477361,2783726,0.075028932,0.035082158
C23Q2,F2B16,1,4836724.03634904,2783726,0.11552193,0.096409393
C23Q2,F2B19,0,13426226.70143634,2783726,0.10918843,0.068941828
C23Q2,F2B26,0,9507638.2729086,2783726,0.11834867,0.082484051
C23Q2,F2B28,1,2478952.687369752,2783726,0.18372276,0.16601162
C23Q2,F2B40,0,1873337.0924289778,2783726,0.11413473,0.085619644
C23Q2,F2B48,0,10777624.96061988,2783726,0.09334309,0.0638981
C23Q2,F3B06,1,11964068.133854758,2783726,0.079253931,0.036172549
C23Q2,F3B14,0,2019498.457750686,2783726,0.17473303,0.1437037
C23Q2,F4B02,0,6371910.14804586,2783726,0.12828471,0.099055659
C23Q2,F4B10,0,872218.668222198,2783726,0.11468514,0.086570619
C23Q2,F4B12,0,25132177.043226,2783726,0.067943985,0.022130847
C23Q2,F6B18,0,2979911.67871518,2783726,0.16201824,0.14587374
C24Q1,F1B04,1,233763.659161272,782248,0.061990478,0.024303894
C24Q1,F1B06,1,543211.48789776,782248,0.13329328,0.088971545
C24Q1,F1B07,1,1222197.58123848,782248,0.12428928,0.09588485
C24Q1,F1B09,0,629557.5749000399,782248,0.065295497,0.030219873
C24Q1,F1B11,0,889367.8677480001,782248,0.18317793,0.15005581
C24Q1,F1B13,0,756904.91703552,782248,0.11710813,0.075366703
C24Q1,F1B17,1,1223484.04283184,782248,0.13422592,0.097970279
C24Q1,F1B30,0,342058.950745776,782248,0.11058925,0.070271806
C24Q1,F1B45,0,516859.554550392,782248,0.093920231,0.057604698
C24Q1,F2B05,0,278804.21924354404,782248,0.11553296,0.089582255
C24Q1,F2B08,0,3601310.2212304794,782248,0.11424221,0.086939939
C24Q1,F2B15,1,466112.52738028794,782248,0.11191637,0.087213584
C24Q1,F2B16,1,3618166.7191104,782248,0.12056437,0.08429336
C24Q1,F2B19,0,206044.00586280003,782248,0.13311288,0.099644133
C24Q1,F2B26,0,377332.892664192,782248,0.1534336,0.1268199
C24Q1,F2B28,1,402916.83526360797,782248,0.20933146,0.17231075
C24Q1,F2B40,0,609901.648449264,782248,0.1027683,0.072032003
C24Q1,F2B48,0,129890.83715244,782248,0.11946162,0.07577336
C24Q1,F3B06,1,1908599.36215176,782248,0.062741338,0.011367337
C24Q1,F3B14,0,532581.6105665279,782248,0.14409506,0.1065363
C24Q1,F4B02,0,3616189.68116016,782248,0.12670817,0.09150731
C24Q1,F4B10,0,1056038.17931136,782248,0.11663116,0.086218249
C24Q1,F4B12,0,1058098.08079224,782248,0.098461141,0.062473972
C24Q1,F6B18,0,116351.710671384,782248,0.16588079,0.13019983
C24Q2,F1B04,1,1667852.7855192,782248,0.067604397,0.034182905
C24Q2,F1B06,1,711562.3028395199,782248,0.13758774,0.08797897
C24Q2,F1B07,1,1395974.23258032,782248,0.10091871,0.060676636
C24Q2,F1B09,0,312801.851583144,782248,0.12471131,0.08490567
C24Q2,F1B11,0,1212084.07676352,782248,0.1981851,0.15443876
C24Q2,F1B13,0,1448101.799964,782248,0.15329305,0.12362845
C24Q2,F1B17,1,2247716.07322056,782248,0.090936362,0.054841918
C24Q2,F1B30,0,93837.640114872,782248,0.12048271,0.090261818
C24Q2,F1B45,0,265284.67164768,782248,0.14241293,0.11159334
C24Q2,F2B05,0,392072.68143122405,782248,0.11456291,0.073007468
C24Q2,F2B08,0,1171673.91950904,782248,0.11687802,0.075363199
C24Q2,F2B15,1,88613.105068368,782248,0.10303356,0.061407085
C24Q2,F2B16,1,110098.189396224,782248,0.13889435,0.093991589
C24Q2,F2B19,0,219943.15572787198,782248,0.15367159,0.10802833
C24Q2,F2B26,0,2084628.3245150398,782248,0.14470975,0.10601701
C24Q2,F2B28,1,971832.42844056,782248,0.1787348,0.13674366
C24Q2,F2B40,0,1810137.00067632,782248,0.13322259,0.10558347
C24Q2,F2B48,0,58674.326290034405,782248,0.11700051,0.085483957
C24Q2,F3B06,1,408159.928361664,782248,0.14103219,0.10345998
C24Q2,F3B14,0,496581.440556384,782248,0.17536058,0.14272256
C24Q2,F4B02,0,2346114.29818248,782248,0.16200003,0.12320885
C24Q2,F4B10,0,56212.808438505606,782248,0.13846518,0.10388701
C24Q2,F4B12,0,220298.455116216,782248,0.13729742,0.097763047
C24Q2,F6B18,0,4283060.59126368,782248,0.09367915,0.052186162
C25Q1,F1B04,1,56526.21840258,304011,0.092563402,0.057723769
C25Q1,F1B06,1,283351.06910376,304011,0.1401043,0.090668915
C25Q1,F1B07,1,815867.3193266699,304011,0.10172469,0.068343488
C25Q1,F1B09,0,380650.58008235996,304011,0.087811241,0.045690543
C25Q1,F1B11,0,113885.94285182699,304011,0.21303797,0.17947089
C25Q1,F1B13,0,237867.125170707,304011,0.12717675,0.083219061
C25Q1,F1B17,1,278010.9152415,304011,0.12812265,0.089036975
C25Q1,F1B30,0,47114.336077371,304011,0.15322822,0.11394378
C25Q1,F1B45,0,163378.85187286802,304011,0.15360961,0.1163735
C25Q1,F2B05,0,30219.209306667002,304011,0.13387881,0.10167109
C25Q1,F2B08,0,530749.4690156401,304011,0.10958668,0.065171762
C25Q1,F2B15,1,47514.671138655,304011,0.10430236,0.071065792
C25Q1,F2B16,1,124517.129391,304011,0.12287613,0.082427772
