market,product,x,w,xi,omega,mc,price,share,satellite,wired
80,2,0.4226524547297357,1.4741224380127163,0.5872810111398927,-0.3445655396094065,2.2829304825768446,3.41266255221231,0.10031421858683415,1,0
80,3,1.601812598597613,0.3430569488714381,-0.5572223660587149,0.7392393487801289,1.9702671758548516,3.088467277458121,0.20145952850127866,0,1
80,4,0.5759701114148509,1.8229321118322637,-0.7316633238637178,-1.053079890144995,2.2798235319193054,3.398023633522575,0.03266134775721465,0,1
81,1,0.12365950460603593,0.3777024486121878,0.4280261516637914,-0.5788587173166378,1.6855101413409912,2.733025113967433,0.26191306515938123,1,0
81,2,0.04301422862755452,1.0240883109247845,-0.6916890439232461,-0.9611114769263492,1.8886893881719444,2.9362043607983868,0.05252523239064964,1,0
81,3,0.10394085196550185,0.6304072312368366,-1.6663878375007641,-1.6371249740392224,1.5729631324237077,2.559316991018381,0.05208999994908882,0,1
81,4,0.4971735364606543,0.7233219205580542,-1.3334050420278827,-1.1309671151605387,1.7150797667219868,2.701433625316661,0.08104100021893376,0,1
82,1,0.3924581042799947,0.20940968754266442,-0.6973085337050696,-1.3445970364496498,1.468553337876814,2.7314711031453793,0.10251725491824458,1,0
82,2,0.23899601515181454,0.2513864055837335,-2.020013024644277,-0.5620662578138458,1.6365466478046622,2.899464413073227,0.016741286687389435,1,0
82,3,1.2959196541212603,0.04582768548099002,-0.8720637848453245,-1.2367706240890148,1.4288366666490118,2.796671195135401,0.13713015384345453,0,1
82,4,1.8580685155007648,0.08329300825798129,0.5193880745103688,1.317747430203321,1.9848466978210948,3.3526812263074834,0.3181462431809079,0,1
83,1,0.6867384187082296,0.44911517719778926,1.2650950643130405,2.0883984462716825,2.3948691628570673,3.6164566599682413,0.1393515715362274,1,0
83,2,0.6644709729962306,1.122716996261853,1.820833569935891,0.024359921593567233,2.189611737426767,3.4111992345379414,0.35816219492662216,1,0
83,3,0.19441882964056148,1.0088987850132514,-1.4917911683555636,1.5894027460794622,2.5880379477976536,3.6284111640233294,0.00823474427073642,0,1
83,4,0.2432173534939953,2.619325956685981,-1.0110517797261003,0.47881664026657783,3.3692277682041962,4.409600984429872,0.0029315185958735117,0,1
84,1,0.9895477529647921,0.21770846969730884,1.7567417331477673,-0.3957298258084032,1.656920715695993,3.3735517288962376,0.3418054054170148,1,0
84,2,1.588274193679792,0.04485864858938206,0.16323079308816824,-0.07608108281944899,1.6515339567517513,3.368164969951997,0.12776985064440413,1,0
84,3,2.0618023524904365,0.12729592416269964,-0.47366007967009777,-0.32181082164474534,1.6349261388852772,3.269108565275779,0.1630825592029837,0,1
84,4,0.6631173820882956,0.6529070860970311,0.25346175556979306,0.5126265403103174,2.0694959786682214,3.7036784050587235,0.03493725561703253,0,1
85,1,0.6640930437393507,0.6980095869021697,-0.27921518853978194,0.49286710047012494,2.087799800181363,3.0523574705710144,0.13576477239772017,1,0
85,2,0.42164453305988964,1.6396626411859567,-0.524209703394763,-1.1340258561522547,2.1558011725659516,3.1203588429556026,0.07278267915499974,1,0
85,3,1.8774293539701352,0.9915192023386435,-0.9444084506773429,0.333257036971906,2.2023763361317488,3.1647150739081362,0.18522120232077002,0,1
85,4,0.2691457293548813,1.9879258085446925,-0.7018658595445612,-0.43950185851941287,2.5652186529931766,3.5275573907695636,0.022876841984391126,0,1
86,1,0.09825385539348953,0.27052423238297324,0.38853890592424517,0.8615943338927672,1.9646819011144223,3.4783350431700653,0.035327150539875805,1,0
86,2,0.9254904981638792,0.5719413257549473,1.525553067662708,-0.33871073588778905,1.8232971618347245,3.3369503038903683,0.33417743301090075,1,0
86,3,1.3820213543153919,0.4805083977846243,1.056099508961589,1.3962577312491886,2.2136867003561735,3.6922945266431646,0.17578066444981347,0,1
86,4,1.4253866160937676,1.0075390201160401,0.4736822126076057,0.7694683900364823,2.3351317272829353,3.8137395535699268,0.08042257374167515,0,1
87,1,0.7303952186282447,0.4645541829859503,0.19439833060870593,-0.6344751564999864,1.7105742813556029,2.8466541956184344,0.27819383172968404,1,0
87,2,1.020228341428173,1.450427123701865,-1.8834437295938062,-1.1676124799056697,2.0475730646870876,3.18365297894992,0.02371983464790769,1,0
87,3,0.4226203079219251,0.43150645492147593,-0.19441207070682187,0.6411747929195349,1.989778772274553,3.0904426994310494,0.09235355584616611,0,1
87,4,1.2155290286868163,0.9579810534225476,-1.234950483874109,-1.1470464237625915,1.8150526224561543,2.9157165496126507,0.10225266080810781,0,1
88,1,0.47488317823257714,1.239363544406716,-0.9912285201045226,-0.3685730774751748,2.1463511297929316,3.367534888390086,0.025846305926145244,1,0
88,2,0.857203817844608,0.2545488766307325,-2.5048817607934843,1.1814898494027934,2.0366849271304495,3.257868685727604,0.010382975469759125,1,0
88,3,1.460370653882203,0.66383857509891,-1.8301683580642474,-1.9997078163842525,1.515880058076873,2.92364752753761,0.04453125522044841,0,1
88,4,1.470278768995285,0.45905022442687143,1.009069616570607,-0.5167118196173981,1.7335538997067963,3.141321369167532,0.4976961317700523,0,1
89,1,1.1692926681084415,0.580053256913071,-0.16078593340147232,-0.8590776127953291,1.7119423663348503,3.059135392703264,0.16935097039413896,1,0
89,2,1.2733350975478668,0.6872489540542258,-0.15620688403769328,0.8875302251930319,2.1874872631281344,3.5346802894965488,0.07293035863983956,1,0
89,3,0.5341974031191146,1.0901915073991046,1.7937356513874327,-0.4629181397369293,2.043539001306286,3.4186580136058735,0.2799176416994919,0,1
89,4,1.0243712235212032,0.7521028674278647,-0.666750545717596,-0.860982483455533,1.7867581820956473,3.1618771943952337,0.06521859872892917,0,1
90,1,1.048793073060985,0.5696104833674489,0.4358770545132911,1.0264661500304435,2.161302155007222,3.3395947480123414,0.17970698336234797,1,0
90,2,0.32615728971194186,0.7624542965099305,0.25737826432330746,0.732734165040139,2.18628847266918,3.3645810656742996,0.06942315416685846,1,0
90,3,0.05967726474895942,0.04168649312093428,0.8348492485939152,0.3498412029467595,1.7404640510037934,2.9241208795701863,0.221063794546956,0,1
90,4,1.1120137321308368,0.5062163098649465,-2.1363328960721777,-1.7899223623357265,1.496028278589759,2.679685107156152,0.05290390689657884,0,1
91,1,0.5713797061658071,1.9674953143838272,1.4807066759397396,0.03751664010390114,2.708956237829196,3.994678670457823,0.08294685163190754,1,0
91,2,0.03207360516134297,0.1409939409278516,-1.0269729175858873,-2.240534646169373,1.2906960602756383,2.5764184929042644,0.0672041311766814,1,0
91,3,0.32008190557008226,0.9624839583806583,2.230218229225775,-0.10616782791849017,2.069588946742269,3.4387376709469333,0.32266792415042234,0,1
91,4,0.9402228599028113,0.5778932193069758,0.20489848687772674,0.09866823087746585,1.9286240740777245,3.2977727982823892,0.10493851981248024,0,1
92,1,0.32769849881906365,1.4918231992898718,-0.8860385407079014,-0.5906492242762589,2.223593646496247,3.347256549472827,0.023451149734840693,1,0
92,2,0.6201686369523839,0.9410183543594718,0.6619256820940811,-0.7400577610404755,1.9016983749670755,3.0253612779436563,0.28122200952815124,1,0
92,3,1.6347033585791473,2.836648201430712,-0.8805858432335496,0.030763111126887715,3.3635852347430824,4.447892205662291,0.010574912407738647,0,1
92,4,0.8651218627857964,0.5989906969011236,0.06671638916249223,0.5442810959022258,2.049883190356673,3.134190161275882,0.17479419745228386,0,1
93,1,0.756235340271625,1.39318400829461,-0.6131430012336969,0.3051049394743786,2.4264617335348846,3.73868694843479,0.018495952897415176,1,0
93,2,0.5757993505462801,0.06416423854881022,0.9542484653722334,0.6147126583633539,1.8091916475056697,3.1214168624055763,0.2544355582743066,1,0
93,3,1.4770112592847184,0.5212369205634871,-0.5580103243151785,0.45354026712767026,1.9877468548500163,3.3055802987105074,0.09234184168255108,0,1
93,4,0.9449633522067682,0.1714762020621636,0.35967538739526617,0.25446565822282996,1.7765570644316075,3.0943905082920993,0.20716482799752453,0,1
94,1,0.369583200915646,0.2468730673854544,-0.08941260300403356,0.6380307027012626,1.8992747536237204,2.949772501617801,0.1355805726156479,1,0
94,2,0.0031888946977403853,0.7727151670882837,0.0856758816020937,0.1150677061480113,2.0290389453992606,3.0795366933933415,0.08637790295665862,1,0
94,3,0.28570986743976284,0.9071076479522223,0.30244210874127286,0.057267783236291114,2.0832629382984864,3.138329688748091,0.12257617354589201,0,1
94,4,0.3040320279240195,0.021753098198218742,-0.68347717505248,-0.24547399380157076,1.6076187153564174,2.6626854658060224,0.12059333098966173,0,1
95,1,0.6269060864403838,0.02846466644039603,-0.08984456233884833,1.0799762021247765,1.9004927447192697,2.9008287163019717,0.20327779612749033,1,0
95,2,0.14840052758020011,0.8490225454427485,-0.7947055059367191,1.117657391766147,2.344243644779351,3.344579616362053,0.02562850464686981,1,0
95,3,0.2448141525498038,0.10722387143954827,-1.129274289016136,-0.4278669607974995,1.6053191718222428,2.5962352984785544,0.09091781798284533,0,1
95,4,0.24672344004306632,1.270116956763003,0.6674972978028452,0.4182035527536596,2.3864446954629814,3.3773608221192926,0.1151672968464236,0,1
96,1,0.8846328149250414,2.008819169699876,-0.4619500904353249,0.839100255907954,3.0255482792968733,4.158322110074729,0.01157291834315833,1,0
96,2,0.43937809495168284,0.2813754262364123,1.0461752649006795,0.04086561704776571,1.777934075824075,2.910707906601931,0.4061679667864121,1,0
96,3,0.005489198788572851,0.6674360438798767,-1.849144711268099,-0.9228018954351098,1.735870078806859,2.743720273717503,0.027879026611380947,0,1
96,4,0.03200141633422831,1.6302972071156563,0.22304939573214802,0.7384811958050391,2.717967752549859,3.7258179474605027,0.03189297125994165,0,1
97,1,1.0540246399086253,1.6729575990907235,-0.6267927622535209,0.6440521608892121,2.7148750219185014,3.977712685730751,0.015067985775976615,1,0
97,2,1.4163902797284937,0.03405762900196242,0.40115534158793437,0.7730986417712878,1.8315300995490438,3.0943677633612925,0.3540987872531031,1,0
97,3,0.30525088993381994,0.4196064561506026,-0.5657020189931038,0.63787344383841,1.9830494665118976,3.1839724642028315,0.04325920338387292,0,1
97,4,0.44163921436911785,0.03816567167415687,-0.36652232879395874,-0.33520327087742297,1.5962242697655729,2.797147267456505,0.13116137218916013,0,1
98,1,0.5540579066105411,1.1778510269331048,-1.3685131064971243,-1.0719614246038267,1.935697213539469,3.0099318223343423,0.04211596935176642,1,0
98,2,1.2369092350903055,1.9376803894424832,-0.5742213338677575,-0.8207666417502006,2.4153018456520505,3.489536454446924,0.07069400858906834,1,0
98,3,0.8893584106518292,0.579637403621785,0.9027899937912162,0.3446440441268109,1.9897119040490467,3.1511834615802203,0.331669127140101,0,1
98,4,0.028951879597975055,0.4141769496370347,0.4076846262264797,1.5613594346023671,2.22268109296286,3.384152650494033,0.053661059555715304,0,1
99,1,1.531209137725407,0.42892682579908453,0.06836262212705954,0.4172943004417373,1.9336192270363994,3.379287522611746,0.15278570122945398,1,0
99,2,1.492231095553117,0.49806235561782264,-1.1255859061076965,-0.12303694130656735,1.8388418999096263,3.2845101954849727,0.05382103510634191,1,0
99,3,0.9935308371146934,0.32955987794817726,0.021871234290099663,-0.7586298531913048,1.6283402391283612,3.132538206806306,0.11606862270511983,0,1
99,4,1.112557971363872,0.22825379983158203,0.7444752368744495,-0.8075098087834642,1.5779471401518192,3.0821451078297644,0.2978526574149242,0,1
100,1,0.18226224794997145,2.022336440427031,-0.6356112535529194,-0.1729855007601338,2.6750308754662724,3.6157914854161923,0.01869306433451776,1,0
100,2,0.9533921324409628,0.598686718355085,-0.43038994341992615,-0.4443552817510198,1.811449347575787,2.752209957525707,0.279126982940564,1,0
100,3,0.8954072066627676,1.559294882645925,-2.532907480851731,0.1550349670939254,2.4823435444022746,3.346217812695918,0.011882410044950666,0,1
100,4,0.5338434658246684,0.4896856348538401,-1.3937556371793618,0.46280764704648675,1.9744154198583392,2.8382896881519835,0.07141468432527046,0,1
101,1,0.8431882879578748,1.0022004989709834,1.4575739605510427,0.25120956212116013,2.1857331718204027,3.355611459585864,0.36481955680395683,1,0
101,2,0.5944230937819885,1.4179336925569408,-0.19258430139346455,-0.12953156980291286,2.312413945404258,3.48229223316972,0.04239870685776043,1,0
101,3,0.4198465882924806,1.2505354560364126,-0.2417243041360068,0.7548936029492305,2.4768697475820787,3.5401409236584938,0.03961531768485325,0,1
101,4,1.0663993782740067,1.4097298614038047,-0.7288238374777019,0.28416599670962733,2.430150561601059,3.4934217376774734,0.051014376353947156,0,1
102,1,1.2922925374011738,0.4448028444431497,-0.3461660458983175,-0.753471359594628,1.6770172871423898,2.9227188527315575,0.22674602761433107,1,0
102,2,1.2278736982679281,0.7711087751853624,-1.8310904528671827,0.10400714343719239,2.0254220259598203,3.2711235915489847,0.023990978079356594,1,0
102,3,0.6509702885615534,0.5439237804885866,-0.4810181321470675,-0.7419841081278726,1.7215635723982226,2.979689434016775,0.0882344871839158,0,1
102,4,0.6175472399557798,0.26332223760772444,-0.1204017153342251,-1.5650179130870316,1.4480289983764238,2.7061548599949776,0.21150749051250617,0,1
103,1,0.39029582270385954,1.0598431978029206,0.9725336874542736,-1.4460074310453035,1.7935732705986278,3.277726447771879,0.12738506762511553,1,0
103,2,0.4042047151425445,0.013875910956692283,1.4182583091023242,-0.053458454896858944,1.6434318894380964,3.1275850666113447,0.27236165689826664,1,0
103,3,0.4372653155391127,0.09634364813334277,0.41038891047726384,0.48905109118788576,1.7953810767477711,3.2229644196272713,0.09771859012088123,0,1
103,4,0.28085548478532996,0.5200767764366573,0.042687645621604216,-2.12185937172636,1.4402068838998794,2.867790226779379,0.11772237623311727,0,1
104,1,0.7127495166502842,0.001259050120055061,-1.2547228552532126,-0.7225019166534175,1.5068208333304687,3.004881649242878,0.034165567440230055,1,0
104,2,0.7374550807932779,0.3952478501164905,1.185619806495756,-0.5474111894224288,1.699587481800023,3.1976482977124348,0.273344598800482,1,0
104,3,0.19247176358221502,0.38299219998382666,1.2811082018357687,-0.7835727626431731,1.645100463954988,3.144094120004131,0.1901326822996512,0,1
104,4,0.10834054906405322,0.48912863407176216,0.8131770338696955,-1.397272738610744,1.5645888380625566,3.0635824941117007,0.12859694113530698,0,1
105,1,0.8719828113477001,1.2271854468828254,-0.33292376991924416,0.33773386063956645,2.337338980126599,3.393584146253696,0.0755301583016131,1,0
105,2,0.3985148806440675,0.8955191057401765,-0.788246543361348,-0.5013334550411793,1.9371408446422373,2.9933860107693344,0.0664292579376198,1,0
105,3,0.7473635876915632,1.2180260259750315,0.82941838505358,-1.010980182961328,1.970197878458555,3.0883159436618803,0.32388663186629413,0,1
105,4,1.0682420496166507,1.5937628273311855,-0.6815307032722288,1.1723919720297837,2.8433692462847597,3.9614873114880846,0.017184025304071027,0,1
106,1,0.737531845271526,1.826413215411532,-1.5074505996826144,0.3015065688567977,2.7028090605145967,3.7318831222565776,0.00961419673261236,1,0
106,2,0.7171293376958502,0.6275964993924253,0.10790548747413059,-0.7635128003466037,1.753230392410166,2.782304454152146,0.3165090224695498,1,0
106,3,0.8847021383079027,1.5088138851452704,-0.7540484050628199,1.0155326106661122,2.7295726203504964,3.684076452757789,0.03139964571084789,0,1
106,4,0.8528823855462424,1.6681335143120901,0.27198529631543594,0.8387707498514139,2.778412502443938,3.732916334851231,0.07696346234118528,0,1
107,1,0.606125419591652,2.602842042701594,1.475369059121568,0.0045653750658865185,3.162241724444068,4.473295931253488,0.029189336867527064,1,0
107,2,2.1913731313657565,0.5604786565736101,-0.6001005308004498,-0.3734041483367441,1.8102123260383838,3.1212665328478018,0.26710461161726606,1,0
107,3,1.2321780567959135,1.4031231771726396,0.5638518507126852,-1.0847370046142537,2.0445723927205406,3.346642347172276,0.2104129965615236,0,1
107,4,0.08933163496518468,0.5703475396538242,-0.5811390584509952,-1.8728660252804548,1.5045271033082768,2.8065970577600123,0.0628861216278999,0,1
108,1,0.03055738015858105,1.2935870617852332,-0.22575249374279927,-1.8922614896822265,1.7983401116133926,2.980741907812729,0.06517143827862602,1,0
108,2,0.8349595962850291,1.2559989617354956,1.332957536636358,0.04241990343495755,2.2689160997524254,3.451317895951761,0.2701511399492537,1,0
108,3,0.017878473169708527,0.2934007195590265,0.63561634310248,1.0503298138281236,2.023121077002377,3.1547586768681533,0.12173428901874304,0,1
108,4,0.6446088505308922,0.9383914588921543,-0.7279910739658418,-0.18079677054268703,2.0380597827631344,3.1696973826289105,0.05654779780932867,0,1
109,1,0.6839054521507535,1.0279493049254131,-0.08478859121743686,-0.1552112324191957,2.090881865459798,3.2030465351861026,0.11233247020045979,1,0
109,2,0.1346505858418989,1.077037274848685,-0.9578753041224263,0.9689187394585038,2.4360409526633195,3.5482056223896232,0.01358278530225264,1,0
109,3,0.3609857178815669,0.49801687165209285,-0.03002510632255602,1.0064167336709822,2.11764857341184,3.3118165113659304,0.05399159492675789,0,1
109,4,1.4419647067901535,0.48621422594094255,-0.4321378866790033,-1.4821234263172804,1.5469544517379392,2.741122389692029,0.3333132827800828,0,1
110,1,0.8973453940478884,1.6044719626007942,-0.6607864333714617,-1.69152899102118,1.993071401583986,3.400983855667764,0.03231303307834325,1,0
110,2,0.06828320259213942,0.32398195768173893,2.6778274151210746,0.4623485454976158,1.8941857401330169,3.302098194216796,0.48434314348717744,1,0
110,3,0.3176063578905755,0.29071623027543386,-2.1596331583241537,-1.1216635896771276,1.5410609516406166,2.7945233698678873,0.02001480505247211,0,1
110,4,1.9224048045465865,1.8242044511373279,-1.8785954114897059,-1.7432055656694951,2.0920624907995733,3.3455249090268446,0.04382942377374016,0,1
111,1,0.9320180204535654,0.27390089091522823,-0.6195096423713069,0.2986273575528052,1.8327244723553306,2.875528155430614,0.16706674549206957,1,0
111,2,0.45998857269596877,1.244574485622637,-0.5852520014847222,1.287906290776608,2.6435743126299363,3.6863779957052176,0.02130457671223914,1,0
111,3,0.9333494295683679,0.014783945076592591,-0.8369482840290777,0.4424275207662292,1.7489216995972345,2.818171708865823,0.13745499132425923,0,1
111,4,0.6034926679871473,0.7751854177336901,-0.5587564414997115,-1.2593855473495374,1.7097944541098087,2.779044463378398,0.1411588849551554,0,1
112,1,0.2722103991779944,0.6306732558659293,-0.220638732811381,-0.5132775497706911,1.8103290425959624,2.995824477062431,0.08636447186382408,1,0
112,2,0.9917552618023568,0.21217563153886546,-0.6260005069503883,0.10002035955354878,1.7604095006828213,2.945904935149289,0.1306600037709984,1,0
112,3,1.2401437020057422,0.40866480756981016,0.2843051335606709,0.07769807400924927,1.8438918267739446,3.0564665672773264,0.30328694366185327,0,1
112,4,0.661316508246979,1.555223264642728,-1.423547190866614,-0.11976478046500075,2.39608275531416,3.608657495817542,0.01021255648255089,0,1
113,1,0.4771666461640272,1.7689783116131461,-2.033694292924032,-1.8595493406478947,2.033586352290297,3.5768439297804737,0.004066689522215701,1,0
113,2,1.0267494079770108,1.4444382091130428,2.367518316945987,0.5758308641110323,2.542348881727523,4.085606459217698,0.20770101050424264,1,0
113,3,2.619280380792783,0.1280351135244893,-0.2710277454197578,-1.0472708008912772,1.4934665005668604,3.0988118216469074,0.4324888199670595,0,1
113,4,0.8200022089799869,2.396358236911031,-0.32310559890119084,1.3615330510819452,3.5582939078106004,5.163639228890647,0.0010925841131537173,0,1
114,1,0.3220194351874028,1.202062791970008,-0.7448439835199452,0.12378225485015995,2.261409926052113,3.2248796587095123,0.045167529521820064,1,0
114,2,0.10424773365390923,0.23273737471485223,-1.0177197622206227,-0.04502470920480302,1.7376893223564083,2.701159055013807,0.07882042646966558,1,0
114,3,0.681126604212901,0.07897273577267538,-1.1113236234635784,1.5685395238387478,2.0458444217196625,3.06964093282243,0.05069901040129154,0,1
114,4,0.6880286410830938,1.5961454568412738,1.04371587347411,-0.49998682053207577,2.308361606523724,3.332158117626493,0.2605548917520508,0,1
115,1,0.8676535817104896,0.05357059951151498,-1.5155520958460327,0.03898794035670043,1.6791137801602123,2.8261860575049136,0.06787630772334037,1,0
115,2,0.5403114708125184,1.5703092503716094,-1.3497977155822158,-1.4262263872743914,2.042754238508259,3.18982651585296,0.027905349181358386,1,0
115,3,1.6663515781593035,0.5608446767096602,-0.06725621317665235,0.36404492836562896,1.985194283608889,3.2438149071974633,0.2016190308120824,0,1
115,4,0.7022219829375985,0.9483266873697567,0.7397873465361609,-1.082812665020445,1.8252739561269056,3.0838945797154818,0.23725477175674028,0,1
116,1,0.9178881923760361,1.2515840880356508,-0.8779341107999343,0.8296205640515157,2.5007697700878695,3.517496163476371,0.03878127954653214,1,0
116,2,0.2719530171618761,0.952783914231159,-0.1498832732830315,1.27334506341679,2.453128408610362,3.469854801998864,0.046308986241035875,1,0
116,3,0.21740807705698018,0.3274738460368276,1.0325819683560995,0.6109271040198428,1.9313791814762906,3.0504576285030396,0.2455742276286469,0,1
116,4,0.7824577984629464,1.025243072147805,1.489672372327077,1.9113850448560206,2.7053570466267227,3.824435493653473,0.14515231646831764,0,1
117,1,0.7076879966202216,1.2745118219636429,-1.1591576998630533,-0.11935775829278489,2.2338090794766385,3.103629138522934,0.0624697763612735,1,0
117,2,0.26641887228000743,0.08831967344630003,-1.4057029196376976,1.0218960768507621,1.9151901791598667,2.7850102382061634,0.059388839296270174,1,0
117,3,0.9583234812107234,0.5737504531238226,0.4169067209488492,2.0853447949026918,2.469722293762308,3.38200574221492,0.1937602262536245,0,1
117,4,0.6364158707629034,0.062294977396111284,-1.6168916133188043,1.0396453148663556,1.906996342547307,2.819279790999919,0.05662029020854956,0,1
118,1,0.48890489249257146,0.8888845377386163,0.8869006966491374,-0.12935887753186961,2.025975422574267,3.164710607346334,0.23865348189075766,1,0
118,2,0.3795714928341173,2.3723236225986253,-1.642290890690227,0.17145768656560187,3.0480837560636216,4.186818940835689,0.002208405980107512,1,0
118,3,0.5347218058098883,0.8603308639659845,-0.22060601414632186,0.5141350640919101,2.1800538950665316,3.324228933313652,0.05799262517700121,0,1
118,4,0.22709016857095163,0.07607720374442388,-0.09996385621647569,-1.1862226453132443,1.4488084649065884,2.592983503153708,0.20764237134394425,0,1
119,1,0.7728317132224276,1.1969585534089962,1.5604200875901695,1.3020913647789687,2.6169278644402154,3.6999209877783055,0.21408720476248808,1,0
119,2,0.03915737773414079,0.47515554156098055,0.6652429152794581,0.9049850708334143,2.0790519972064394,3.162045120544529,0.1231352885188276,1,0
119,3,0.20438042799496892,1.435698613377908,0.06158225234109544,0.913970419003572,2.6463225406687103,3.658837355723503,0.03510358339855509,0,1
119,4,1.7721946110610896,1.3139854923507095,-1.2801999549904592,-0.03318079039833273,2.2803952296649537,3.292910044719747,0.09148635304693153,0,1
120,1,0.5358077370802817,1.4191197576449437,0.3184128883677725,-1.8420820850462536,1.8673488147311232,3.130622951059947,0.12877828739695782,1,0
120,2,1.0365423018997122,1.3244158090944587,0.815008011015392,-0.490498290089791,2.159316347935927,3.422590484264751,0.19470524373654438,1,0
120,3,1.1421426042648475,0.07937869719345184,-0.438346569110331,-0.044519574965458976,1.6724334599201107,2.904099448745507,0.18715845519558144,0,1
120,4,0.6281480202711927,1.346186713969414,1.0112606859390247,1.91746627624211,2.9335989006266763,4.1652648894520725,0.038291862325129496,0,1
121,1,0.6621621613912699,0.7481630765659032,-1.1354431760602597,0.6748968278917188,2.162798257005001,3.105463207094,0.05535201185217194,1,0
121,2,0.23339973833338476,0.7132756048754342,-1.0209861714160435,-0.6776667253467913,1.8105135974980051,2.7531785475870043,0.08177543614779895,1,0
121,3,0.4594448506799203,0.5172742228638708,-1.0837245085896587,-0.3626416040713238,1.793176010565722,2.7819378752589565,0.07836169366391416,0,1
121,4,0.5355862749862896,0.10612572318114927,-0.5058588643408796,-0.23829349897853344,1.6433629859674772,2.632124850660712,0.20335807155374713,0,1
122,1,0.9407259305428058,1.7955475273001553,-1.0377396672220172,-1.181218379050765,2.2282902434831375,3.596755860482358,0.01611785005448609,1,0
122,2,1.542689724598437,0.6139223634513693,0.949951472978503,-0.5408221120287224,1.7965673687336925,3.165032985732912,0.5092953178934038,1,0
122,3,0.5112985752364174,0.5696287411968067,-0.8246918084990922,1.0129768200756473,2.157670759577349,3.354961867864145,0.03217380665313269,0,1
122,4,0.1579318008775827,1.2616786000127087,-0.07528854530670546,2.4131322063339233,3.055860357713944,4.25315146600074,0.007931244476809816,0,1
123,1,0.25638102754233827,1.0903700803231504,-0.17011433027037567,0.7978006504346628,2.3924491767583747,3.4650841281434186,0.03671080173699211,1,0
123,2,1.1914346455634977,0.02240562631856755,-0.49277820064167976,-0.0019099098586906006,1.657586564815716,2.7302215162007606,0.2944726143806144,1,0
123,3,0.5487779881118151,0.20710624261345492,-2.2024608969589905,-0.6025158247357749,1.6103669665545872,2.6148223115470204,0.041864840937323365,0,1
123,4,0.7232049741712092,0.35480427371610246,-1.107134275428317,0.36265673482791566,1.8851985751948002,2.889653920187234,0.08601629426805044,0,1
124,1,1.4762463288907235,0.7162318555018181,1.0011664794655883,-0.39731667989211406,1.876471926448948,3.4054009378274266,0.29993219358834944,1,0
124,2,0.6530442496936952,1.5430643687866112,1.2100877254695281,0.26608278818921177,2.5068486357807935,4.035777647159274,0.04599451617890653,1,0
124,3,0.11529510755534839,1.4198156923961816,1.360218465679712,-1.4663434943869778,1.9574859792956576,3.4668411328042112,0.10113894943145012,0,1
124,4,0.5642074856858591,0.250589797692277,1.0253087577796547,-0.1902842122954184,1.7140550249291093,3.2234101784376623,0.1844465809278087,0,1
125,1,1.0364720372079794,0.40490064460674535,0.4156570604092086,0.20288972288227997,1.8712120509862147,3.030189869867759,0.31127392656205616,1,0
125,2,0.2712591153666856,1.5770719278452037,-0.6958262916407196,-1.7073423234917708,1.9755566199363603,3.134534438817904,0.0386786553107106,1,0
125,3,0.46242383481667876,1.311796039661104,-0.06701912352525306,1.5969344619612864,2.7942558214818356,3.8883044910839444,0.02288200627384939,0,1
125,4,0.5253802583937229,0.5088998630435559,0.7245731721038643,1.8548017948784932,2.360976229612564,3.4550248992146733,0.12792686742632123,0,1
126,1,0.5917660875938295,0.36134812721947135,-0.41998109510659387,0.30032403875703423,1.8736296458104755,2.987016968523571,0.10556627946249346,1,0
126,2,1.3390397407276158,0.37985605253778093,-1.1439687752663774,0.005226524245946913,1.8141505264726792,2.9275378491857746,0.12170294622981512,1,0
126,3,1.225437040849018,0.576693867985652,-1.0052298304015361,0.5738166988601895,2.046028412640211,3.170226149091234,0.07311571576369837,0,1
126,4,0.4201621928469224,0.23899332164165368,0.5405188144473947,0.7526080791780908,1.9228805348380873,3.047078271289111,0.19613690024030894,0,1
127,1,0.2621799226234095,1.074970157643627,-1.2825338442239163,0.35149365072728905,2.2539387599545075,4.557600542231861,0.0004590957046738194,1,0
127,2,1.7101448619390038,0.03995621773911115,3.2344128164574797,-0.5655316150580076,1.5516169838582228,3.8552787661355747,0.7285516836724005,1,0
127,3,0.1580272253549027,0.6673136605130058,0.9430015329084277,0.9197652303467322,2.1854004169024273,4.215878957769068,0.013962538119318227,0,1
127,4,0.5889008345161961,0.6257985694975247,-0.9308159806586066,0.3155026299270805,2.005488097166794,4.03596663803344,0.004726848160644645,0,1
128,1,0.9117224583403611,0.39947744907691657,-0.9516744511920198,-0.446993946352776,1.722876226588658,2.7529361758131046,0.1437621072883994,1,0
128,2,0.23836158745188865,0.28166014055203853,0.13977748655052807,0.6735807781670717,1.924396923975553,2.9544568732000003,0.14594204236994668,1,0
128,3,0.09770078459894221,0.5993926595422534,0.019373871070367518,0.7653594817443561,2.107533065268899,3.0908806652187346,0.09571727557450384,0,1
128,4,0.8762538030297777,1.8184553998982746,-0.9309990068781788,-1.0166897464510125,2.2876558149392334,3.271003414889069,0.05622342254449594,0,1
129,1,1.000032414535804,0.3205940466129167,-0.35946704988024736,-0.6905866132063927,1.6385720887789677,2.912647044078874,0.1656044728646695,1,0
129,2,0.4087542411769454,0.7680781660498209,-0.4397406386275334,-1.776103849980073,1.6000046896376097,2.874079644937516,0.09139449874063053,1,0
